Phase	X	Y	Bands	Error	Euler1	Euler2	Euler3	MAD	BC	BS
1	342	128	8	0	20.355	62.664	178.03	0.3365	135	60
1	344	128	9	0	20.07	62.538	178.05	0.268	133	61
1	346	128	8	0	20.07	62.538	178.05	0.2454	129	54
1	348	128	9	0	19.037	62.558	179.19	0.2576	137	57
1	350	128	9	0	18.968	62.67	179.25	0.269	137	58
1	352	128	9	0	18.968	62.67	179.25	0.2857	131	59
1	354	128	9	0	18.84	62.701	179.19	0.1983	131	58
1	356	128	9	0	18.84	62.701	179.19	0.2694	133	59
1	358	128	9	0	18.792	62.622	179.22	0.2041	136	61
1	0	130	6	0	14.851	72.507	4.4882	1.0049	105	33
1	2	130	7	0	14.852	72.531	4.5117	0.4418	98	32
1	4	130	7	0	14.849	72.771	4.9839	0.4923	85	27
1	6	130	8	0	14.849	72.771	4.9839	0.7412	80	26
1	8	130	9	0	14.816	72.796	4.9869	0.3035	80	29
1	10	130	8	0	14.742	72.778	4.8636	0.5993	97	33
1	12	130	9	0	14.742	72.778	4.8636	0.4754	87	28
1	14	130	9	0	14.353	73.026	5.0887	0.8599	60	22
1	16	130	8	0	14.395	73.033	5.0677	0.5314	89	29
1	18	130	8	0	14.395	73.033	5.0677	0.4086	109	37
1	20	130	9	0	13.685	73.48	5.4985	0.6994	97	33
0	22	130	0	3	0	0	0	0	58	21
1	24	130	6	0	37.308	57.066	123.84	0.5998	52	19
1	26	130	6	0	13.963	73.259	4.9325	1.3989	90	28
1	28	130	8	0	14.237	73.495	5.3206	0.4857	130	47
1	30	130	8	0	14.237	73.495	5.3206	0.3268	106	35
1	32	130	6	0	14.222	73.471	5.2711	0.2391	63	21
1	34	130	6	0	14.041	73.025	5.3018	0.8108	64	22
1	36	130	9	0	14.041	73.025	5.3018	0.5558	94	32
1	38	130	9	0	14.052	73.241	5.0609	0.1975	133	53
1	40	130	9	0	13.848	73.826	5.4732	0.1306	143	58
1	42	130	9	0	13.868	73.831	5.4799	0.1359	142	61
1	44	130	9	0	13.868	73.831	5.4799	0.2104	145	65
1	46	130	9	0	14.17	73.952	5.0575	0.1405	141	65
1	48	130	9	0	14.17	73.952	5.0575	0.2211	150	63
1	50	130	9	0	15.411	73.622	4.9216	0.2209	149	58
1	52	130	9	0	15.411	73.622	4.9216	0.6352	140	53
1	54	130	9	0	15.5	73.611	4.9355	0.366	135	47
1	56	130	9	0	16.239	73.532	4.8884	0.2251	142	56
1	58	130	9	0	16.323	73.552	4.8526	0.1358	152	65
1	60	130	9	0	16.339	73.554	4.8477	0.1542	149	68
1	62	130	9	0	16.339	73.554	4.8477	0.1585	146	62
1	64	130	9	0	16.343	73.612	4.656	0.1419	151	63
1	66	130	9	0	16.352	73.599	4.6342	0.1432	152	66
1	68	130	9	0	16.352	73.599	4.6342	0.1636	151	66
1	70	130	9	0	16.127	73.506	4.6547	0.2318	148	67
1	72	130	9	0	16.127	73.506	4.6547	0.2618	152	66
1	74	130	9	0	16.129	73.506	4.6559	0.2112	145	67
1	76	130	9	0	16.132	73.507	4.664	0.1941	147	66
1	78	130	9	0	16.173	73.564	4.4979	0.1413	149	66
1	80	130	9	0	16.184	73.563	4.4864	0.1427	147	68
1	82	130	9	0	16.184	73.563	4.4864	0.2285	149	68
1	84	130	9	0	16.187	73.554	4.511	0.2095	155	66
1	86	130	9	0	16.188	73.554	4.5025	0.2054	149	67
1	88	130	9	0	16.188	73.554	4.5025	0.1711	151	67
1	90	130	9	0	16.605	73.845	4.4205	0.1883	139	59
1	92	130	9	0	17.171	74.024	3.9713	0.2497	125	43
1	94	130	7	0	17.171	74.024	3.9713	1.7062	85	27
1	96	130	8	0	148.48	142.73	64.806	0.6308	101	31
0	98	130	0	3	0	0	0	0	59	22
0	100	130	0	0	0	0	0	0	100	31
0	102	130	0	0	0	0	0	0	87	29
0	104	130	0	0	0	0	0	0	102	30
0	106	130	0	0	0	0	0	0	86	32
0	108	130	0	3	0	0	0	0	62	25
0	110	130	0	3	0	0	0	0	56	20
0	112	130	0	0	0	0	0	0	97	38
0	114	130	0	0	0	0	0	0	107	49
0	116	130	0	0	0	0	0	0	72	30
1	118	130	8	0	24.106	60.23	3.2888	0.2827	101	30
1	120	130	9	0	23.744	60.251	3.1481	0.1299	130	56
1	122	130	9	0	23.744	60.251	3.1481	0.1507	137	55
1	124	130	9	0	23.196	60.238	3.4532	0.2188	135	54
1	126	130	9	0	23.146	60.197	3.5081	0.1533	143	61
1	128	130	9	0	23.135	60.19	3.5225	0.1958	136	60
1	130	130	9	0	23.135	60.19	3.5225	0.1629	135	62
1	132	130	9	0	23.104	60.198	3.5364	0.1989	135	63
1	134	130	9	0	23.104	60.198	3.5364	0.1216	136	64
1	136	130	9	0	23.092	60.268	3.554	0.1931	134	62
1	138	130	9	0	23.092	60.268	3.554	0.2338	125	58
1	140	130	10	0	23.042	60.205	3.3984	0.3239	108	36
0	142	130	0	3	0	0	0	0	21	15
1	144	130	8	0	17.381	72.906	2.5935	0.9911	65	22
1	146	130	9	0	17.766	73.075	2.8218	0.1639	131	45
1	148	130	9	0	17.766	73.075	2.8218	0.1368	142	57
1	150	130	9	0	17.807	73.261	2.4646	0.3256	144	58
1	152	130	9	0	17.807	73.261	2.4646	0.1973	143	56
1	154	130	8	0	17.886	73.256	2.3206	0.5545	90	33
1	156	130	6	0	17.865	73.263	2.335	0.268	90	31
0	158	130	0	0	0	0	0	0	112	33
0	160	130	0	0	0	0	0	0	108	28
0	162	130	0	0	0	0	0	0	127	37
0	164	130	0	0	0	0	0	0	134	50
0	166	130	0	0	0	0	0	0	131	51
0	168	130	0	0	0	0	0	0	141	51
0	170	130	0	0	0	0	0	0	137	52
0	172	130	0	0	0	0	0	0	138	50
0	174	130	0	0	0	0	0	0	138	49
0	176	130	0	0	0	0	0	0	141	47
0	178	130	0	0	0	0	0	0	134	48
0	180	130	0	0	0	0	0	0	135	50
0	182	130	0	0	0	0	0	0	137	50
0	184	130	0	0	0	0	0	0	135	48
0	186	130	0	0	0	0	0	0	136	48
0	188	130	0	0	0	0	0	0	130	49
0	190	130	0	0	0	0	0	0	136	50
0	192	130	0	0	0	0	0	0	138	50
0	194	130	0	0	0	0	0	0	132	50
0	196	130	0	0	0	0	0	0	135	51
0	198	130	0	0	0	0	0	0	128	48
0	200	130	0	0	0	0	0	0	135	50
0	202	130	0	0	0	0	0	0	135	55
0	204	130	0	0	0	0	0	0	132	51
0	206	130	0	0	0	0	0	0	126	49
0	208	130	0	0	0	0	0	0	98	28
0	210	130	0	3	0	0	0	0	32	17
1	212	130	9	0	18.618	62.241	0.262	0.8388	96	32
1	214	130	9	0	18.434	62.401	0.1005	0.1136	123	55
1	216	130	9	0	18.652	62.567	179.8	0.2893	124	56
1	218	130	9	0	18.525	62.545	179.81	0.2246	134	60
1	220	130	9	0	18.449	62.53	179.8	0.1718	137	62
1	222	130	9	0	18.718	62.444	179.34	0.2196	134	60
1	224	130	9	0	18.726	62.435	179.33	0.1977	132	62
1	226	130	9	0	18.726	62.435	179.33	0.1912	134	63
1	228	130	9	0	18.719	62.432	179.36	0.1903	129	48
1	230	130	9	0	18.738	62.42	179.4	0.7357	63	22
1	232	130	8	0	19.428	62.17	179.58	0.2729	109	32
1	234	130	9	0	19.428	62.17	179.58	0.5859	128	49
1	236	130	9	0	19.629	62.128	179.61	0.2082	135	55
1	238	130	9	0	19.897	62.164	179.26	0.2318	130	52
1	240	130	9	0	19.197	62.016	179.84	0.6303	120	41
1	242	130	6	0	19.996	61.92	179.57	0.5335	81	27
0	244	130	0	3	0	0	0	0	57	19
1	246	130	6	0	20.351	61.77	179.13	0.5625	43	17
0	248	130	0	3	0	0	0	0	50	17
0	250	130	0	3	0	0	0	0	46	17
0	252	130	0	3	0	0	0	0	40	16
0	254	130	0	3	0	0	0	0	43	16
0	256	130	6	0	0	0	31.137	1.4743	35	15
0	258	130	6	0	0	0	158.01	1.0126	38	17
0	260	130	0	3	0	0	0	0	38	15
0	262	130	0	3	0	0	0	0	37	16
0	264	130	0	3	0	0	0	0	34	16
0	266	130	6	0	0	0	322.35	1.266	54	17
0	268	130	0	3	0	0	0	0	49	17
0	270	130	0	3	0	0	0	0	43	15
0	272	130	0	3	0	0	0	0	30	14
0	274	130	0	3	0	0	0	0	31	14
0	276	130	0	3	0	0	0	0	27	15
0	278	130	0	3	0	0	0	0	39	17
0	280	130	0	3	0	0	0	0	48	17
0	282	130	0	3	0	0	0	0	89	21
1	284	130	7	0	25.475	63.918	166.99	0.6942	72	23
1	286	130	8	0	25.383	63.887	166.93	0.4518	107	35
1	288	130	8	0	24.725	64.178	168.25	0.9516	125	40
1	290	130	9	0	24.77	64.198	168.32	0.3931	124	51
1	292	130	9	0	24.804	64.144	168.32	0.2633	127	54
1	294	130	8	0	24.804	64.144	168.32	0.308	121	49
1	296	130	8	0	24.557	64.134	169.24	0.9543	85	29
1	298	130	6	0	25.011	63.83	169.41	1.3856	40	17
0	300	130	0	3	0	0	0	0	64	17
1	302	130	7	0	24.742	63.754	171.5	0.4987	68	23
1	304	130	8	0	24.655	63.726	171.68	0.6748	106	32
1	306	130	9	0	23.961	63.567	172.62	0.3609	116	40
1	308	130	8	0	23.961	63.567	172.62	0.2639	121	41
1	310	130	9	0	23.322	63.383	173.92	0.4341	118	43
1	312	130	9	0	23.231	63.284	174.04	0.1638	132	54
1	314	130	9	0	23.231	63.284	174.04	0.2122	125	47
1	316	130	9	0	22.911	63.29	174.69	0.2246	131	45
1	318	130	9	0	22.911	63.29	174.69	0.2623	130	54
1	320	130	9	0	22.857	63.269	174.77	0.4318	143	50
1	322	130	9	0	21.523	62.845	176.68	0.2415	133	57
1	324	130	9	0	21.523	62.845	176.68	0.2336	129	57
1	326	130	9	0	21.087	62.729	177.14	0.334	132	57
1	328	130	9	0	21.086	62.706	177.15	0.1779	133	58
1	330	130	9	0	21.086	62.706	177.15	0.2164	135	59
1	332	130	9	0	21.073	62.722	177.17	0.3012	138	60
1	334	130	9	0	21.048	62.737	177.23	0.2089	139	60
1	336	130	9	0	20.983	62.788	177.48	0.2424	134	58
1	338	130	9	0	20.983	62.788	177.48	0.2365	136	58
1	340	130	9	0	20.406	62.726	178.03	0.2674	127	58
1	342	130	9	0	20.406	62.726	178.03	0.2238	129	58
1	344	130	9	0	20.053	62.668	178.1	0.2202	129	59
1	346	130	9	0	20.053	62.668	178.1	0.213	141	59
1	348	130	9	0	20.025	62.667	178.11	0.4661	138	54
1	350	130	9	0	18.968	62.67	179.25	0.3054	135	56
1	352	130	9	0	18.968	62.67	179.25	0.3032	139	58
1	354	130	9	0	18.842	62.706	179.2	0.2285	138	61
1	356	130	9	0	18.842	62.706	179.2	0.1957	139	60
1	358	130	9	0	18.884	62.724	179.13	0.2297	135	62
1	0	132	9	0	15.093	73.333	4.1696	0.6043	94	30
1	2	132	8	0	15.358	73.235	4.4917	0.4589	106	34
1	4	132	9	0	15.358	73.235	4.4917	0.3214	130	42
1	6	132	9	0	15.02	73.161	4.8803	0.1328	132	50
1	8	132	9	0	15.02	73.161	4.8803	0.2494	139	50
1	10	132	9	0	14.864	72.963	4.8903	0.1949	135	50
1	12	132	8	0	14.542	73.135	5.2411	0.2506	111	38
1	14	132	8	0	14.218	73.375	5.1232	0.568	79	25
1	16	132	9	0	14.218	73.375	5.1232	0.4355	103	32
1	18	132	8	0	13.749	73.405	5.6065	0.8068	97	29
1	20	132	6	0	13.634	73.451	5.5813	1.3887	86	32
0	22	132	0	0	0	0	0	0	96	33
0	24	132	0	0	0	0	0	0	130	40
0	26	132	0	0	0	0	0	0	125	45
0	28	132	0	0	0	0	0	0	101	40
0	30	132	0	0	0	0	0	0	95	37
0	32	132	0	0	0	0	0	0	74	25
0	34	132	0	3	0	0	0	0	22	15
0	36	132	0	3	0	0	0	0	72	22
1	38	132	9	0	14.217	73.245	4.7203	0.7626	122	41
1	40	132	9	0	13.848	73.826	5.4732	0.2901	130	48
1	42	132	9	0	13.868	73.831	5.4799	0.1799	142	57
1	44	132	9	0	13.868	73.831	5.4799	0.2658	147	63
1	46	132	9	0	14.17	73.952	5.0575	0.1627	142	67
1	48	132	9	0	14.17	73.952	5.0575	0.2211	145	66
1	50	132	9	0	14.188	73.928	5.078	0.5423	147	60
1	52	132	9	0	15.416	73.864	5.1932	0.28	153	62
1	54	132	9	0	15.416	73.864	5.1932	0.2255	150	59
1	56	132	9	0	16.214	73.531	4.8985	0.6295	141	51
1	58	132	8	0	16.239	73.53	4.881	0.1763	144	55
1	60	132	8	0	16.239	73.53	4.881	0.117	145	61
1	62	132	9	0	16.311	73.544	4.8545	0.3383	140	54
1	64	132	9	0	16.227	73.695	4.8854	0.3423	145	58
1	66	132	9	0	16.194	73.702	4.9018	0.1488	145	65
1	68	132	9	0	16.194	73.702	4.9018	0.1901	147	65
1	70	132	9	0	16.127	73.506	4.6547	0.2095	146	63
1	72	132	9	0	16.127	73.506	4.6547	0.175	150	66
1	74	132	9	0	16.129	73.506	4.6559	0.1905	145	64
1	76	132	9	0	16.132	73.507	4.664	0.2483	152	67
1	78	132	9	0	16.173	73.564	4.4979	0.239	148	67
1	80	132	9	0	16.184	73.563	4.4864	0.1463	146	68
1	82	132	9	0	16.184	73.563	4.4864	0.1912	151	68
1	84	132	9	0	16.189	73.577	4.4859	0.1993	152	69
1	86	132	9	0	16.189	73.557	4.502	0.1285	155	67
1	88	132	9	0	16.189	73.557	4.502	0.2086	149	65
1	90	132	9	0	16.33	73.876	5.0853	0.321	132	48
0	92	132	0	3	0	0	0	0	84	31
0	94	132	0	3	0	0	0	0	79	27
0	96	132	0	0	0	0	0	0	103	37
0	98	132	0	0	0	0	0	0	83	25
0	100	132	0	0	0	0	0	0	98	31
0	102	132	0	0	0	0	0	0	81	28
0	104	132	0	0	0	0	0	0	100	36
0	106	132	0	0	0	0	0	0	113	39
0	108	132	0	0	0	0	0	0	81	24
0	110	132	0	0	0	0	0	0	52	23
0	112	132	0	0	0	0	0	0	101	39
0	114	132	0	0	0	0	0	0	104	42
0	116	132	0	0	0	0	0	0	85	35
1	118	132	7	0	24.172	60.257	3.2547	0.5471	74	28
1	120	132	9	0	23.663	60.11	3.2628	0.258	132	49
1	122	132	9	0	23.722	60.206	3.1794	0.2217	125	47
1	124	132	9	0	23.199	60.267	3.449	0.2906	134	53
1	126	132	9	0	23.178	60.274	3.4714	0.2428	141	62
1	128	132	9	0	23.178	60.274	3.4714	0.2359	136	61
1	130	132	9	0	23.083	60.31	3.5376	0.1974	136	62
1	132	132	9	0	23.078	60.306	3.5455	0.2201	134	62
1	134	132	9	0	23.077	60.299	3.5589	0.1607	142	63
1	136	132	9	0	23.077	60.299	3.5589	0.1439	144	62
1	138	132	9	0	23.092	60.268	3.554	0.1767	136	60
1	140	132	10	0	23.042	60.205	3.3984	0.3059	111	39
0	142	132	0	3	0	0	0	0	42	17
1	144	132	7	0	17.381	72.906	2.5935	1.1006	61	19
1	146	132	8	0	17.757	73.088	2.7981	0.8792	120	35
1	148	132	9	0	17.757	73.088	2.7981	0.1182	138	51
1	150	132	9	0	17.697	73.222	2.5297	0.3263	147	58
1	152	132	8	0	17.651	73.249	2.4909	0.2693	126	43
1	154	132	6	0	17.563	73.292	2.4391	0.5545	77	19
1	156	132	6	0	17.563	73.292	2.4391	0.5545	73	22
0	158	132	0	3	0	0	0	0	91	25
0	160	132	0	0	0	0	0	0	67	21
0	162	132	0	3	0	0	0	0	56	19
0	164	132	0	0	0	0	0	0	107	34
0	166	132	0	0	0	0	0	0	131	48
0	168	132	0	0	0	0	0	0	138	52
0	170	132	0	0	0	0	0	0	136	53
0	172	132	0	0	0	0	0	0	135	52
0	174	132	0	0	0	0	0	0	136	50
0	176	132	0	0	0	0	0	0	137	51
0	178	132	0	0	0	0	0	0	131	49
0	180	132	0	0	0	0	0	0	140	50
0	182	132	0	0	0	0	0	0	132	49
0	184	132	0	0	0	0	0	0	127	47
0	186	132	0	0	0	0	0	0	129	49
0	188	132	0	0	0	0	0	0	132	49
0	190	132	0	0	0	0	0	0	133	50
0	192	132	0	0	0	0	0	0	131	51
0	194	132	0	0	0	0	0	0	130	49
0	196	132	0	0	0	0	0	0	134	50
0	198	132	0	0	0	0	0	0	129	43
0	200	132	0	0	0	0	0	0	127	42
0	202	132	0	0	0	0	0	0	132	49
0	204	132	0	0	0	0	0	0	127	52
0	206	132	0	0	0	0	0	0	126	42
0	208	132	0	3	0	0	0	0	77	25
0	210	132	0	3	0	0	0	0	25	16
1	212	132	8	0	17.755	62.167	1.0254	0.8245	94	30
1	214	132	9	0	18.453	62.573	0.0947	0.1633	128	53
1	216	132	9	0	18.446	62.71	0.0559	0.2375	125	53
1	218	132	9	0	18.403	62.528	179.81	0.14	129	55
1	220	132	9	0	18.429	62.514	179.77	0.2777	133	57
1	222	132	9	0	18.718	62.444	179.34	0.2081	131	60
1	224	132	9	0	18.726	62.435	179.33	0.1655	131	61
1	226	132	9	0	18.726	62.435	179.33	0.2454	129	62
1	228	132	9	0	18.719	62.432	179.36	0.139	129	59
1	230	132	9	0	18.738	62.42	179.4	0.1804	94	36
1	232	132	8	0	19.428	62.17	179.58	0.8663	77	23
1	234	132	9	0	19.428	62.17	179.58	0.6227	134	40
1	236	132	9	0	19.629	62.128	179.61	0.5099	125	44
1	238	132	7	0	19.002	61.862	0.6623	0.7966	113	36
0	240	132	0	3	0	0	0	0	76	22
0	242	132	0	3	0	0	0	0	39	17
0	244	132	0	3	0	0	0	0	50	17
0	246	132	0	3	0	0	0	0	39	17
0	248	132	0	3	0	0	0	0	49	16
0	250	132	0	3	0	0	0	0	58	17
0	252	132	0	3	0	0	0	0	71	18
0	254	132	0	3	0	0	0	0	50	18
0	256	132	0	3	0	0	0	0	49	17
0	258	132	0	3	0	0	0	0	53	19
0	260	132	6	0	0	0	216.73	1.8196	48	17
0	262	132	0	3	0	0	0	0	40	16
0	264	132	0	3	0	0	0	0	35	15
0	266	132	0	3	0	0	0	0	44	16
0	268	132	0	3	0	0	0	0	51	16
0	270	132	0	3	0	0	0	0	27	14
0	272	132	0	3	0	0	0	0	26	15
0	274	132	0	3	0	0	0	0	17	14
0	276	132	0	3	0	0	0	0	39	15
0	278	132	0	3	0	0	0	0	38	15
0	280	132	0	3	0	0	0	0	25	14
0	282	132	0	3	0	0	0	0	50	16
0	284	132	0	3	0	0	0	0	33	13
1	286	132	6	0	25.317	63.889	166.95	0.5659	73	23
1	288	132	8	0	24.725	64.178	168.25	0.9669	103	31
1	290	132	8	0	24.77	64.198	168.32	0.425	116	39
1	292	132	8	0	24.77	64.198	168.32	0.5041	115	48
1	294	132	8	0	24.17	64.464	168.6	0.8532	118	42
1	296	132	8	0	24.109	64.459	169.08	0.9912	79	25
0	298	132	0	3	0	0	0	0	26	14
0	300	132	0	3	0	0	0	0	29	15
1	302	132	6	0	24.742	63.754	171.5	0.4987	43	16
1	304	132	8	0	24.631	63.554	172.04	0.3609	82	26
1	306	132	8	0	23.832	63.608	172.95	1.2544	68	28
1	308	132	9	0	23.832	63.608	172.95	0.5273	112	40
1	310	132	9	0	23.322	63.383	173.92	0.3656	122	47
1	312	132	9	0	23.31	63.436	173.95	0.3635	134	52
1	314	132	9	0	23.31	63.436	173.95	0.2423	131	50
1	316	132	9	0	22.911	63.29	174.69	0.2701	137	53
1	318	132	9	0	22.911	63.29	174.69	0.2836	133	56
1	320	132	9	0	22.857	63.269	174.77	0.4079	126	50
1	322	132	9	0	21.523	62.845	176.68	0.3056	134	53
1	324	132	9	0	21.523	62.845	176.68	0.1931	132	57
1	326	132	9	0	21.068	62.748	177.17	0.3183	135	55
1	328	132	9	0	21.068	62.748	177.17	0.2375	135	55
1	330	132	9	0	21.083	62.792	177.25	0.3628	133	59
1	332	132	9	0	21.083	62.792	177.25	0.1969	135	58
1	334	132	9	0	21.074	62.793	177.3	0.1816	129	58
1	336	132	9	0	20.982	62.792	177.47	0.2718	130	57
1	338	132	9	0	20.982	62.792	177.47	0.2417	134	57
1	340	132	9	0	20.427	62.73	178.03	0.188	133	58
1	342	132	9	0	20.427	62.73	178.03	0.2292	137	59
1	344	132	8	0	20.053	62.668	178.1	0.2349	134	58
1	346	132	9	0	20.053	62.668	178.1	0.2325	134	58
1	348	132	7	0	20.025	62.667	178.11	0.2613	126	50
1	350	132	9	0	18.972	62.687	179.25	0.2045	133	56
1	352	132	9	0	18.972	62.687	179.25	0.2051	137	56
1	354	132	9	0	18.842	62.706	179.2	0.148	131	58
1	356	132	9	0	18.842	62.706	179.2	0.21	132	59
1	358	132	9	0	18.884	62.724	179.13	0.2525	131	61
1	0	134	9	0	15.093	73.333	4.1696	0.3179	134	46
1	2	134	9	0	15.358	73.235	4.4917	0.1143	145	55
1	4	134	9	0	15.358	73.235	4.4917	0.1546	138	58
1	6	134	9	0	15.02	73.161	4.8803	0.3328	141	55
1	8	134	8	0	15.02	73.161	4.8803	0.2755	128	47
1	10	134	9	0	14.536	73.05	5.3993	0.3591	118	42
1	12	134	9	0	14.842	72.901	5.3726	0.7218	97	33
0	14	134	0	0	0	0	0	0	68	24
0	16	134	0	0	0	0	0	0	89	31
0	18	134	0	0	0	0	0	0	96	31
0	20	134	0	0	0	0	0	0	142	48
0	22	134	0	0	0	0	0	0	125	53
0	24	134	0	0	0	0	0	0	129	54
0	26	134	0	0	0	0	0	0	129	53
0	28	134	0	0	0	0	0	0	127	55
0	30	134	0	0	0	0	0	0	141	52
0	32	134	0	0	0	0	0	0	127	47
0	34	134	0	0	0	0	0	0	103	29
0	36	134	0	3	0	0	0	0	25	14
1	38	134	8	0	14.251	73.176	4.7069	1.2314	63	19
1	40	134	7	0	14.045	73.281	4.9962	0.4789	90	26
1	42	134	9	0	13.956	73.853	5.3727	0.2718	125	44
1	44	134	9	0	14.143	73.903	5.154	0.1865	141	60
1	46	134	9	0	14.143	73.903	5.154	0.1192	142	66
1	48	134	9	0	14.147	73.904	5.141	0.1953	143	67
1	50	134	9	0	14.188	73.928	5.078	0.3975	149	62
1	52	134	9	0	15.416	73.864	5.1932	0.2665	152	62
1	54	134	9	0	15.416	73.864	5.1932	0.237	155	64
1	56	134	9	0	16.214	73.531	4.8985	0.2659	153	62
1	58	134	9	0	16.239	73.53	4.881	0.7133	140	50
1	60	134	8	0	16.239	73.53	4.881	0.2358	122	41
1	62	134	9	0	16.275	73.524	4.8575	0.4379	124	41
1	64	134	9	0	16.237	73.706	4.9638	0.1751	139	54
1	66	134	9	0	16.194	73.702	4.9018	0.2421	145	58
1	68	134	9	0	16.194	73.702	4.9018	0.2249	145	62
1	70	134	9	0	16.182	73.609	4.6686	0.1784	146	65
1	72	134	9	0	16.205	73.592	4.6183	0.1579	150	64
1	74	134	9	0	16.214	73.604	4.6013	0.2165	149	67
1	76	134	9	0	16.209	73.6	4.5959	0.1394	149	66
1	78	134	9	0	16.209	73.6	4.5959	0.1577	150	65
1	80	134	9	0	16.191	73.59	4.49	0.1318	148	65
1	82	134	9	0	16.191	73.59	4.49	0.1799	144	67
1	84	134	9	0	16.189	73.577	4.4859	0.2065	147	65
1	86	134	8	0	16.186	73.574	4.4876	0.3523	136	54
1	88	134	9	0	16.178	73.57	4.4941	0.2964	121	45
1	90	134	9	0	16.33	73.876	5.0853	0.3971	124	44
1	92	134	9	0	16.531	74.025	5.2228	1.453	85	26
0	94	134	0	0	0	0	0	0	94	32
0	96	134	0	0	0	0	0	0	131	49
0	98	134	0	0	0	0	0	0	134	50
0	100	134	0	3	0	0	0	0	125	36
0	102	134	0	3	0	0	0	0	61	24
0	104	134	0	0	0	0	0	0	120	38
0	106	134	0	0	0	0	0	0	125	40
0	108	134	0	0	0	0	0	0	84	27
0	110	134	0	3	0	0	0	0	50	20
0	112	134	0	0	0	0	0	0	71	29
0	114	134	0	0	0	0	0	0	108	44
0	116	134	0	0	0	0	0	0	102	37
0	118	134	0	0	0	0	0	0	60	26
1	120	134	6	0	23.143	59.954	3.284	0.8985	108	34
1	122	134	6	0	23.439	60.119	3.2389	0.7072	102	30
1	124	134	8	0	23.198	60.275	3.4539	0.1892	118	40
1	126	134	9	0	23.179	60.292	3.4691	0.1894	137	58
1	128	134	9	0	23.179	60.292	3.4691	0.2357	142	60
1	130	134	9	0	23.086	60.318	3.5311	0.1447	140	59
1	132	134	9	0	23.086	60.318	3.5311	0.1761	139	60
1	134	134	10	0	23.077	60.299	3.5589	0.1982	138	59
1	136	134	9	0	23.077	60.299	3.5589	0.2047	142	60
1	138	134	9	0	23.089	60.282	3.5627	0.2545	141	60
1	140	134	10	0	22.871	60.243	3.5609	0.2971	119	52
1	142	134	8	0	22.696	60.291	3.7077	0.3181	66	26
1	144	134	9	0	17.503	72.923	2.7147	0.449	111	34
1	146	134	9	0	17.662	73.14	2.686	0.2572	135	45
1	148	134	9	0	17.708	73.183	2.5894	0.3075	138	52
1	150	134	9	0	17.739	73.196	2.5493	0.1805	145	60
1	152	134	9	0	17.752	73.2	2.5468	0.1576	123	40
0	154	134	0	3	0	0	0	0	56	17
0	156	134	0	3	0	0	0	0	38	17
0	158	134	0	3	0	0	0	0	57	21
0	160	134	0	3	0	0	0	0	36	17
0	162	134	0	3	0	0	0	0	57	20
0	164	134	0	0	0	0	0	0	87	28
0	166	134	0	0	0	0	0	0	127	46
0	168	134	0	0	0	0	0	0	136	52
0	170	134	0	0	0	0	0	0	142	53
0	172	134	0	0	0	0	0	0	135	53
0	174	134	0	0	0	0	0	0	141	51
0	176	134	0	0	0	0	0	0	143	54
0	178	134	0	0	0	0	0	0	137	51
0	180	134	0	0	0	0	0	0	134	50
0	182	134	0	0	0	0	0	0	132	50
0	184	134	0	0	0	0	0	0	135	48
0	186	134	0	0	0	0	0	0	138	49
0	188	134	0	0	0	0	0	0	134	49
0	190	134	0	0	0	0	0	0	134	49
0	192	134	0	0	0	0	0	0	137	50
0	194	134	0	0	0	0	0	0	130	51
0	196	134	0	0	0	0	0	0	129	51
0	198	134	0	0	0	0	0	0	129	48
0	200	134	0	0	0	0	0	0	99	33
0	202	134	0	0	0	0	0	0	106	30
0	204	134	0	0	0	0	0	0	125	44
0	206	134	0	0	0	0	0	0	111	34
0	208	134	0	0	0	0	0	0	52	21
0	210	134	0	3	0	0	0	0	51	21
1	212	134	6	0	17.734	62.166	1.0517	0.8732	53	21
1	214	134	9	0	17.979	62.548	0.7936	0.2869	112	39
1	216	134	9	0	18.335	62.732	0.1162	0.2537	120	55
1	218	134	9	0	18.224	62.748	0.1577	0.297	126	54
1	220	134	9	0	18.471	62.466	179.69	0.2833	125	55
1	222	134	9	0	18.381	62.541	179.71	0.334	129	54
1	224	134	9	0	18.714	62.452	179.33	0.1959	125	56
1	226	134	9	0	18.714	62.452	179.33	0.2831	126	50
1	228	134	9	0	18.711	62.449	179.35	0.1174	115	45
1	230	134	9	0	19.164	62.162	179.33	0.8124	93	31
1	232	134	7	0	19.45	61.574	179.42	0.9734	61	19
1	234	134	7	0	19.45	61.574	179.42	0.5243	107	32
1	236	134	8	0	19.964	62.044	179.21	0.9272	95	27
0	238	134	0	3	0	0	0	0	69	21
1	240	134	8	0	19.808	60.613	179.58	0.8946	63	22
1	242	134	9	0	19.737	60.395	179.88	0.6768	69	27
0	244	134	0	3	0	0	0	0	56	21
1	246	134	9	0	19.746	61.481	179.35	1.2185	75	26
1	248	134	10	0	19.871	60.448	179.46	0.9752	66	27
0	250	134	0	3	0	0	0	0	47	17
0	252	134	0	3	0	0	0	0	41	15
0	254	134	0	3	0	0	0	0	34	15
0	256	134	6	0	0	0	227.33	1.4676	44	16
0	258	134	0	3	0	0	0	0	42	17
0	260	134	0	3	0	0	0	0	64	18
0	262	134	0	3	0	0	0	0	54	16
0	264	134	0	3	0	0	0	0	38	18
